"","x"
"2142","1"
"2143","0"
"2144",NA
"2145","0"
"2146","0"
"2147",NA
"2148","0"
"2149","0"
"2150","0"
"2151","1"
"2152","0"
"2153","0"
"2154","0"
"2155","0"
"2156",NA
"2157","0"
"2158","0"
"2159","0"
"2160","0"
"2161","0"
"2162","1"
"2163","0"
"2164","1"
"2165","0"
"2166","0"
"2167","1"
"2168","0"
"2169","0"
"2170","1"
"2171","1"
"2172","0"
"2173","0"
"2174","1"
"2175","0"
"2176","0"
"2177","1"
"2178","0"
"2179","0"
"2180","0"
"2181","0"
"2182","0"
"2183","1"
"2184","0"
"2185","0"
"2186","1"
"2187","0"
"2188","1"
"2189","0"
"2190","0"
"2191","1"
"2192","0"
"2193","0"
"2194","1"
"2195","0"
"2196","0"
"2197","0"
"2198","1"
"2199","0"
"2200","0"
"2201","0"
"2202","1"
"2203","0"
"2204","0"
"2205","0"
"2206","0"
"2207","1"
"2208","0"
"2209","0"
"2210","0"
"2211","0"
"2212",NA
"2213","0"
"2214","0"
"2215","0"
"2216","0"
"2217","1"
"2218","1"
"2219","0"
"2220","0"
"2221","0"
"2222","0"
"2223",NA
"2224","0"
"2225","0"
"2226","0"
"2227","0"
"2228","0"
"2229","0"
"2230","1"
"2231","0"
"2232","0"
"2233","0"
"2234","1"
"2235","0"
"2236","0"
"2237","0"
"2238","1"
"2239","0"
"2240","0"
"2241","0"
"2242","1"
"2243","0"
"2244","1"
"2245","0"
"2246","1"
"2247","0"
"2248","1"
"2249","1"
"2250","0"
"2251","0"
"2252",NA
"2253","1"
"2254","1"
"2255","0"
"2256",NA
"2257","0"
"2258","0"
"2259","1"
"2260","0"
"2261","1"
"2262","0"
"2263","1"
"2264","0"
"2265","0"
"2266","0"
"2267","1"
"2268",NA
"2269","0"
"2270","0"
"2271","0"
"2272","1"
"2273","1"
"2274","1"
"2275","0"
"2276","0"
"2277","0"
"2278","0"
"2279","1"
"2280","1"
"2281","0"
"2282",NA
"2283","0"
"2284",NA
"2285","0"
"2286",NA
"2287",NA
"2288","1"
"2289","1"
"2290","1"
"2291","0"
"2292","0"
"2293","0"
"2294","0"
"2295","0"
"2296","0"
"2297","0"
"2298","0"
"2299","0"
"2300",NA
"2301","0"
"2302","0"
"2303","0"
"2304","0"
"2305","0"
"2306","0"
"2307","0"
"2308",NA
"2309","0"
"2310",NA
"2311","0"
"2312","0"
"2313","1"
"2314","1"
"2315","0"
"2316","0"
"2317","1"
"2318","1"
"2319","0"
"2320","0"
"2321","0"
"2322","0"
"2323","0"
"2324","0"
"2325",NA
"2326","0"
"2327","0"
"2328","0"
"2329","0"
"2330","0"
"2331","1"
"2332","1"
"2333","0"
"2334","1"
"2335","0"
"2336","0"
"2337","0"
"2338","0"
"2339","0"
"2340","0"
"2341","1"
"2342","1"
"2343","0"
"2344","0"
"2345","0"
"2346","0"
"2347",NA
"2348","0"
"2349","0"
"2350","0"
"2351","0"
"2352","0"
"2353","1"
"2354",NA
"2355","0"
"2356","0"
"2357","1"
"2358","1"
"2359","1"
"2360","1"
"2361","0"
"2362","0"
"2363","0"
"2364","0"
"2365","0"
"2366","0"
"2367","0"
"2368","0"
"2369","0"
"2370","0"
"2371","0"
"2372","0"
"2373","0"
"2374","0"
"2375","0"
"2376","0"
"2377","0"
"2378","0"
"2379","0"
"2380","0"
"2381","0"
"2382","0"
"2383","0"
"2384","0"
"2385","0"
"2386","0"
"2387","1"
"2388","0"
"2389","1"
"2390","0"
"2391",NA
"2392","1"
"2393","0"
"2394","0"
"2395","1"
"2396","1"
"2397","1"
"2398","0"
"2399","0"
"2400","1"
"2401","0"
"2402","0"
"2403",NA
"2404","0"
"2405","1"
"2406","0"
"2407","1"
"2408","1"
"2409","0"
"2410","1"
"2411","1"
"2412","0"
"2413",NA
"2414","0"
"2415","0"
"2416","0"
"2417","0"
"2418","0"
"2419","0"
"2420","1"
"2421",NA
"2422","1"
"2423","1"
"2424","0"
"2425","0"
"2426","0"
"2427","0"
"2428","0"
"2429",NA
"2430","1"
"2431","0"
"2432","0"
"2433","0"
"2434","1"
"2435",NA
"2436","0"
"2437","0"
"2438","0"
"2439","1"
"2440","0"
"2441","1"
"2442","1"
"2443",NA
"2444","0"
"2445","0"
"2446","0"
"2447","0"
"2448","0"
"2449","1"
"2450","0"
"2451","0"
"2452","0"
"2453","0"
"2454","0"
"2455","0"
"2456","0"
"2457","0"
"2458","0"
"2459","0"
"2460","0"
"2461","0"
"2462","0"
"2463","0"
"2464","0"
"2465","0"
"2466","0"
"2467","0"
"2468","0"
"2469","0"
"2470","0"
"2471","0"
"2472","1"
"2473","0"
"2474","0"
"2475","0"
"2476","1"
"2477","0"
"2478","1"
"2479","1"
"2480","0"
"2481","0"
"2482","0"
"2483","0"
"2484","0"
"2485","0"
"2486",NA
"2487","0"
"2488","0"
"2489","1"
"2490",NA
"2491",NA
"2492","0"
"2493","0"
"2494","1"
"2495","0"
"2496","0"
"2497",NA
"2498","0"
"2499","0"
"2500","0"
"2501","0"
"2502","1"
"2503","0"
"2504","0"
"2505",NA
"2506","1"
"2507","1"
"2508","0"
"2509","0"
"2510","0"
"2511","1"
"2512",NA
"2513","0"
"2514","0"
"2515","1"
"2516","0"
"2517","1"
"2518","0"
"2519","0"
"2520","0"
"2521","0"
"2522","0"
"2523","0"
"2524",NA
"2525","1"
"2526","0"
"2527","1"
"2528","0"
"2529","0"
"2530","0"
"2531","0"
"2532","1"
"2533","0"
"2534","0"
"2535","0"
"2536","0"
"2537","0"
"2538","0"
"2539","0"
"2540","0"
"2541","0"
"2542","1"
"2543","0"
"2544","1"
"2545","0"
"2546","0"
"2547","0"
"2548","0"
"2549","1"
"2550",NA
"2551","1"
"2552",NA
"2553","1"
"2554","0"
"2555","1"
"2556",NA
"2557","0"
"2558","0"
"2559","0"
"2560","0"
"2561","1"
"2562","0"
"2563","0"
"2564","0"
"2565","0"
"2566","0"
"2567","0"
"2568","0"
"2569","0"
"2570","1"
"2571","0"
"2572","1"
"2573","0"
"2574","0"
"2575","0"
"2576","0"
"2577","1"
"2578","0"
"2579","0"
"2580","0"
"2581","0"
"2582","1"
"2583","1"
"2584","0"
"2585","0"
"2586","0"
"2587","0"
"2588","0"
"2589","0"
"2590","0"
"2591",NA
"2592","0"
"2593","0"
"2594",NA
"2595","0"
"2596","0"
"2597","0"
"2598","1"
"2599","1"
"2600","0"
"2601","1"
"2602","0"
"2603","0"
"2604","1"
"2605","1"
"2606",NA
"2607","0"
"2608","0"
"2609","0"
"2610","0"
"2611","1"
"2612","1"
"2613","0"
"2614","1"
"2615","0"
"2616","0"
"2617","0"
"2618","0"
"2619","1"
"2620","0"
"2621","0"
"2622","0"
"2623","0"
"2624","1"
"2625","0"
"2626","0"
"2627","1"
"2628","0"
"2629","0"
"2630","1"
"2631","0"
"2632","0"
"2633","1"
"2634","0"
"2635","0"
"2636","0"
"2637","0"
"2638","1"
"2639","0"
"2640","0"
"2641","1"
"2642","0"
"2643","0"
"2644","0"
"2645","0"
"2646","0"
"2647","0"
"2648","1"
"2649","0"
"2650","0"
"2651","0"
"2652","0"
"2653","0"
"2654","1"
"2655","0"
"2656","1"
"2657","0"
"2658","0"
"2659","1"
"2660","1"
"2661","0"
"2662","0"
"2663","0"
"2664","0"
"2665","0"
"2666","0"
"2667",NA
"2668","1"
"2669","1"
"2670","0"
"2671","0"
"2672","1"
"2673","0"
"2674","0"
"2675","1"
"2676",NA
"2677",NA
"2678","0"
"2679","0"
"2680","0"
"2681","0"
"2682","0"
"2683","1"
"2684","0"
"2685","0"
"2686","0"
"2687","0"
"2688","0"
"2689","0"
"2690","1"
"2691","1"
"2692","0"
"2693","0"
"2694","0"
"2695","0"
"2696","1"
"2697","1"
"2698","0"
"2699","1"
"2700","0"
"2701","0"
"2702","0"
"2703","0"
"2704","0"
"2705","0"
"2706","0"
"2707","1"
"2708","0"
"2709","1"
"2710","0"
"2711","1"
"2712","0"
"2713","0"
"2714","1"
"2715","1"
"2716","0"
"2717","1"
"2718","0"
"2719","0"
"2720","0"
"2721","0"
"2722","0"
"2723","0"
"2724","0"
"2725","0"
"2726","0"
"2727","1"
"2728","0"
"2729","0"
"2730","0"
"2731","0"
"2732","0"
"2733","0"
"2734","1"
"2735","0"
"2736","0"
"2737","0"
"2738","1"
"2739","1"
"2740","0"
"2741","0"
"2742","1"
"2743","1"
"2744","1"
"2745","1"
"2746","1"
"2747","1"
"2748","0"
"2749","0"
"2750","0"
"2751","0"
"2752","0"
"2753","0"
"2754","1"
"2755","1"
"2756","0"
"2757","0"
"2758","1"
"2759","1"
"2760","1"
"2761",NA
"2762","1"
"2763","0"
"2764","0"
"2765","0"
"2766","0"
"2767","0"
"2768","0"
"2769",NA
"2770",NA
"2771",NA
"2772","1"
"2773","1"
"2774","0"
"2775","0"
"2776","1"
"2777","0"
"2778","0"
"2779","0"
"2780","0"
"2781","0"
"2782","0"
"2783","0"
"2784","1"
"2785","1"
"2786","0"
"2787","1"
"2788","0"
"2789","0"
"2790","0"
"2791","0"
"2792","0"
"2793","0"
"2794","0"
"2795","1"
"2796","0"
"2797","0"
"2798",NA
"2799","1"
"2800","1"
"2801","0"
"2802","0"
"2803","0"
"2804","0"
"2805","1"
"2806","0"
"2807","1"
"2808","0"
"2809","0"
"2810","0"
"2811","0"
"2812","1"
"2813","0"
"2814","0"
"2815","0"
"2816","0"
"2817","0"
"2818","0"
"2819","0"
"2820","1"
"2821","0"
"2822","0"
"2823","0"
"2824","0"
"2825","0"
"2826","1"
"2827","0"
"2828","0"
"2829","1"
"2830","1"
"2831","1"
"2832","0"
"2833","0"
"2834","1"
"2835","0"
"2836","1"
"2837","0"
"2838","0"
"2839","0"
"2840","0"
"2841",NA
"2842","0"
"2843",NA
"2844","0"
"2845","0"
"2846","1"
"2847","0"
"2848","0"
"2849","0"
"2850","0"
"2851","0"
"2852","1"
"2853","0"
"2854","0"
"2855","0"
"2856","0"
"2857","0"
"2858",NA
"2859","1"
"2860","0"
"2861","1"
"2862","0"
"2863",NA
"2864","1"
"2865","0"
"2866","1"
"2867","1"
"2868","0"
"2869","0"
"2870","0"
"2871","0"
"2872",NA
"2873","1"
"2874","0"
"2875","0"
"2876","1"
"2877","0"
"2878","0"
"2879","1"
"2880","0"
"2881","0"
"2882","1"
"2883","0"
"2884","0"
"2885","0"
"2886","0"
"2887","0"
"2888","1"
"2889","0"
"2890","0"
"2891","0"
"2892","0"
"2893","1"
"2894","0"
"2895","0"
"2896","0"
"2897","0"
"2898","0"
"2899","0"
"2900","1"
"2901","0"
"2902","0"
"2903","0"
"2904","0"
"2905","1"
"2906","0"
"2907","0"
"2908","0"
"2909",NA
"2910","0"
"2911","0"
"2912","0"
"2913","0"
"2914","0"
"2915",NA
"2916","0"
"2917","0"
"2918","0"
"2919","0"
"2920","1"
"2921","0"
"2922","1"
"2923","1"
"2924","0"
"2925","0"
"2926","1"
"2927","1"
"2928","0"
"2929","0"
"2930","1"
"2931","1"
"2932","1"
"2933","0"
"2934","0"
"2935","0"
"2936","0"
"2937","1"
"2938","0"
"2939","1"
"2940","0"
"2941","0"
"2942","1"
"2943",NA
"2944","1"
"2945","1"
"2946","0"
"2947","0"
"2948","0"
"2949","1"
"2950","0"
"2951","0"
"2952",NA
"2953","0"
"2954","0"
"2955","0"
"2956","0"
"2957","0"
"2958","0"
"2959","1"
"2960","1"
"2961","0"
"2962","0"
"2963","0"
"2964","1"
"2965","0"
"2966","1"
"2967","0"
"2968","0"
"2969","0"
"2970","0"
"2971","0"
"2972","0"
"2973","0"
"2974",NA
"2975","0"
"2976","0"
"2977","0"
"2978","0"
"2979","0"
"2980","1"
"2981",NA
"2982","0"
"2983","0"
"2984","1"
"2985","1"
"2986","0"
"2987","1"
"2988","0"
"2989","0"
"2990","0"
"2991","0"
"2992","0"
"2993","0"
"2994","0"
"2995",NA
"2996","1"
"2997","0"
"2998","1"
"2999","0"
"3000","1"
"3001","1"
"3002","1"
"3003",NA
"3004","0"
"3005","0"
"3006","0"
"3007","1"
"3008","0"
"3009","0"
"3010","0"
"3011","1"
"3012","1"
"3013","1"
"3014","1"
"3015","0"
"3016","0"
"3017","0"
"3018","1"
"3019","0"
"3020","1"
"3021","1"
"3022","0"
"3023","0"
"3024",NA
"3025","0"
"3026","0"
"3027","0"
"3028","0"
"3029","0"
"3030","1"
"3031","0"
"3032","0"
"3033","0"
"3034","0"
"3035",NA
"3036","0"
"3037","0"
"3038","1"
"3039","0"
"3040","0"
"3041","1"
"3042","0"
"3043","0"
"3044","1"
"3045","0"
"3046","0"
"3047","1"
"3048","1"
"3049","0"
"3050",NA
"3051","0"
"3052","1"
"3053","1"
"3054","0"
"3055","0"
"3056","1"
"3057","1"
"3058","0"
"3059","1"
"3060","0"
"3061","0"
"3062","0"
"3063","1"
"3064","0"
"3065","0"
"3066","0"
"3067","1"
"3068","1"
"3069","0"
"3070","1"
"3071","1"
"3072","0"
"3073","0"
"3074","1"
"3075","0"
"3076","0"
"3077","1"
"3078","1"
"3079","1"
"3080","0"
"3081","0"
"3082","0"
"3083","0"
"3084","0"
"3085","0"
"3086","0"
"3087","1"
"3088","1"
"3089","0"
"3090","0"
"3091","0"
"3092","0"
"3093","0"
"3094","0"
"3095","0"
"3096","0"
"3097","0"
"3098","0"
"3099","0"
"3100","0"
"3101","1"
"3102","0"
"3103","0"
"3104","0"
"3105","1"
"3106","0"
"3107","0"
"3108","1"
"3109",NA
"3110","0"
"3111","0"
"3112","0"
"3113",NA
"3114","1"
"3115","0"
"3116","0"
"3117","0"
"3118","0"
"3119","1"
"3120","1"
"3121","0"
"3122","1"
"3123","1"
"3124","0"
"3125","0"
"3126","1"
"3127","1"
"3128","0"
"3129","1"
"3130",NA
"3131","0"
"3132","1"
"3133",NA
"3134","0"
"3135","0"
"3136","0"
"3137","0"
"3138","0"
"3139","0"
"3140","1"
"3141",NA
"3142","0"
"3143","0"
"3144","0"
"3145","0"
"3146","0"
"3147","1"
"3148","0"
"3149","1"
"3150","1"
"3151","1"
"3152","0"
"3153","0"
"3154","0"
"3155","0"
"3156","0"
"3157","1"
"3158","0"
"3159","0"
"3160","0"
"3161","1"
"3162","0"
"3163","0"
"3164","0"
"3165","0"
"3166","1"
"3167","1"
"3168","0"
"3169","0"
"3170",NA
"3171","0"
"3172","1"
"3173","0"
"3174","0"
"3175","1"
"3176","0"
"3177","0"
"3178","0"
"3179","0"
"3180","0"
"3181","0"
"3182","0"
"3183","0"
"3184","0"
"3185","1"
"3186","0"
"3187","0"
"3188","0"
"3189","0"
"3190","0"
"3191","0"
"3192",NA
"3193","1"
"3194","0"
"3195","0"
"3196","0"
"3197","0"
"3198",NA
"3199","0"
"3200","0"
"3201","0"
"3202","0"
"3203","0"
"3204","0"
"3205","0"
"3206","0"
"3207","0"
"3208","0"
"3209","0"
"3210","0"
"3211","0"
"3212","1"
"3213","0"
"3214","0"
"3215","0"
"3216","0"
"3217","0"
"3218","1"
"3219","1"
"3220","0"
"3221","0"
"3222","1"
"3223","0"
"3224","0"
"3225","0"
"3226","0"
"3227","0"
"3228","0"
"3229","1"
"3230","0"
"3231",NA
"3232","0"
"3233","0"
"3234","0"
"3235","0"
"3236","0"
"3237","0"
"3238","1"
"3239",NA
"3240","0"
"3241","0"
"3242","0"
"3243","0"
"3244","1"
"3245","0"
"3246","0"
"3247","0"
"3248","0"
"3249","0"
"3250","1"
"3251","0"
"3252",NA
"3253","0"
"3254","1"
"3255","0"
"3256","0"
"3257","0"
"3258","0"
"3259","0"
"3260","0"
"3261","1"
"3262","0"
"3263","0"
"3264","1"
"3265","0"
"3266","1"
"3267","1"
"3268","1"
"3269","1"
"3270","1"
"3271",NA
"3272","0"
"3273","0"
"3274","0"
"3275","0"
"3276","0"
"3277","1"
"3278","0"
"3279","0"
"3280","0"
"3281","1"
"3282","0"
"3283","0"
"3284","1"
"3285","0"
"3286","1"
"3287",NA
"3288","0"
"3289","1"
"3290","1"
"3291","0"
"3292","1"
"3293","0"
"3294","0"
"3295","1"
"3296","0"
"3297","0"
"3298","1"
"3299","0"
"3300","0"
"3301","0"
"3302","0"
"3303","0"
"3304","1"
"3305","0"
"3306","1"
"3307","0"
"3308","0"
"3309","1"
"3310","0"
"3311","0"
"3312","1"
"3313","0"
"3314","0"
"3315","0"
"3316","1"
"3317","0"
"3318","0"
"3319","0"
"3320","0"
"3321","1"
"3322","0"
"3323","0"
"3324","0"
"3325","1"
"3326","1"
"3327","0"
"3328","1"
"3329","0"
"3330","0"
"3331","0"
"3332","0"
"3333","0"
"3334","0"
"3335","0"
"3336","0"
"3337",NA
"3338","0"
"3339","0"
"3340","0"
"3341","0"
"3342","1"
"3343","1"
"3344","0"
"3345","0"
"3346","1"
"3347","0"
"3348","0"
"3349","1"
"3350","0"
"3351",NA
"3352","0"
"3353","0"
"3354",NA
"3355","0"
"3356","1"
"3357",NA
"3358","0"
"3359","0"
"3360","0"
"3361","1"
"3362","0"
"3363","1"
"3364","0"
"3365","1"
"3366","1"
"3367","0"
"3368","0"
"3369","0"
"3370","0"
"3371","0"
"3372","1"
"3373","0"
"3374","1"
"3375","0"
"3376","0"
"3377","1"
"3378","0"
"3379","0"
"3380","1"
"3381","0"
"3382","1"
"3383","0"
"3384","0"
"3385","1"
"3386","0"
"3387","0"
"3388","0"
"3389","0"
"3390","0"
"3391","0"
"3392","0"
"3393","1"
"3394","0"
"3395","1"
"3396","1"
"3397","0"
"3398","1"
"3399","0"
"3400","0"
"3401","1"
"3402","0"
"3403","0"
"3404","0"
"3405","0"
"3406","0"
"3407","0"
"3408","0"
"3409","0"
"3410","0"
"3411","0"
"3412",NA
"3413","0"
"3414","0"
"3415","0"
"3416","0"
"3417","0"
"3418","1"
"3419","0"
"3420","0"
"3421","0"
"3422","0"
"3423","0"
"3424","0"
"3425","1"
"3426",NA
"3427","0"
"3428","0"
"3429","0"
"3430","0"
"3431","1"
"3432","0"
"3433","1"
"3434","0"
"3435","1"
"3436","0"
"3437","1"
"3438","0"
"3439","0"
"3440","0"
"3441","0"
"3442","0"
"3443","0"
"3444","1"
"3445","0"
"3446","1"
"3447","0"
"3448","0"
"3449",NA
"3450","0"
"3451","0"
"3452","0"
"3453","1"
"3454","0"
"3455","1"
"3456","0"
"3457","0"
"3458","1"
"3459","0"
"3460","0"
"3461","0"
"3462","0"
"3463","0"
"3464","0"
"3465","1"
"3466",NA
"3467",NA
"3468","1"
"3469","1"
"3470","0"
"3471","1"
"3472","1"
"3473",NA
"3474","0"
"3475","0"
"3476","0"
"3477","0"
"3478","0"
"3479","0"
"3480","0"
"3481",NA
"3482","0"
"3483","0"
"3484","0"
"3485",NA
"3486","1"
"3487",NA
"3488","0"
"3489","0"
"3490",NA
"3491","0"
"3492","1"
"3493","0"
"3494","0"
"3495","1"
"3496","0"
"3497","0"
"3498","0"
"3499","0"
"3500","0"
"3501","0"
"3502","0"
"3503","0"
"3504","1"
"3505","1"
"3506","0"
"3507","0"
"3508","0"
"3509","0"
"3510","0"
"3511","0"
"3512","0"
"3513","0"
"3514","0"
"3515","0"
"3516","0"
"3517","1"
"3518","0"
"3519","1"
"3520","0"
"3521","1"
"3522","0"
"3523",NA
"3524","0"
"3525","0"
"3526","0"
"3527","0"
"3528","0"
"3529","0"
"3530","0"
"3531","1"
"3532","0"
"3533","0"
"3534","0"
"3535","0"
"3536","0"
"3537","0"
"3538","1"
"3539","0"
"3540","0"
"3541","0"
"3542","1"
"3543","1"
"3544","0"
"3545","0"
"3546","1"
"3547","0"
"3548","1"
"3549","0"
"3550","0"
"3551","1"
"3552","0"
"3553","0"
"3554","1"
"3555","0"
"3556","1"
"3557","0"
"3558","0"
"3559","0"
"3560",NA
"3561","0"
"3562","1"
"3563","1"
"3564","1"
"3565","0"
"3566","0"
"3567","0"
"3568","1"
"3569","0"
"3570","1"
"3571","0"
"3572","1"
"3573","0"
"3574","1"
"3575","0"
"3576","0"
"3577","0"
"3578","0"
"3579","1"
"3580","0"
"3581","1"
"3582","0"
"3583","0"
"3584","0"
"3585","0"
"3586","0"
"3587","1"
"3588","1"
"3589","0"
"3590","1"
"3591","0"
"3592","0"
"3593",NA
"3594","0"
"3595","0"
"3596","0"
"3597","1"
"3598","0"
"3599","1"
"3600","0"
"3601","0"
"3602","0"
"3603","0"
"3604","0"
"3605","1"
"3606","0"
"3607","0"
"3608","0"
"3609","0"
"3610","1"
"3611","1"
"3612","1"
"3613",NA
"3614","0"
"3615","1"
"3616","0"
"3617","0"
"3618","0"
"3619","1"
"3620","1"
"3621","0"
"3622","0"
"3623",NA
"3624","0"
"3625","0"
"3626","0"
"3627","0"
"3628","0"
"3629","0"
"3630","0"
"3631",NA
"3632","0"
"3633","0"
"3634",NA
"3635","0"
"3636","1"
"3637","0"
"3638","0"
"3639","0"
"3640","0"
"3641","1"
"3642","0"
"3643","0"
"3644","0"
"3645","1"
"3646",NA
"3647","1"
"3648","0"
"3649","0"
"3650","0"
"3651","0"
"3652","0"
"3653","0"
"3654","0"
"3655","0"
"3656","0"
"3657","0"
"3658","0"
"3659","1"
"3660",NA
"3661","1"
"3662","0"
"3663","1"
"3664","1"
"3665","0"
"3666","0"
"3667","0"
"3668","0"
"3669","0"
"3670","0"
"3671","0"
"3672","1"
"3673","1"
"3674","1"
"3675","0"
"3676","0"
"3677","1"
"3678","0"
"3679","0"
"3680","0"
"3681","0"
"3682","1"
"3683","0"
"3684","0"
"3685","0"
"3686","0"
"3687","0"
"3688","0"
"3689","0"
"3690",NA
"3691","1"
"3692","0"
"3693","1"
"3694","0"
"3695","0"
"3696","0"
"3697","0"
"3698","0"
"3699","1"
"3700","1"
"3701","0"
"3702","0"
"3703","0"
"3704","0"
"3705",NA
"3706","0"
"3707","0"
"3708","0"
"3709","0"
"3710","0"
"3711","0"
"3712","1"
"3713","0"
"3714","1"
"3715","0"
"3716","1"
"3717",NA
"3718","0"
"3719","1"
"3720","0"
"3721","1"
"3722","0"
"3723","0"
"3724","0"
"3725",NA
"3726","0"
"3727","1"
"3728","0"
"3729","0"
"3730","0"
"3731","0"
"3732","1"
"3733",NA
"3734","0"
"3735","0"
"3736","0"
"3737","0"
"3738","0"
"3739","0"
"3740","0"
"3741","0"
"3742","1"
"3743","0"
"3744","1"
"3745",NA
"3746","0"
"3747","0"
"3748","1"
"3749","0"
"3750","0"
"3751","0"
"3752","0"
"3753","0"
"3754","0"
"3755","0"
"3756","0"
"3757","0"
"3758","0"
"3759","1"
"3760","0"
"3761","1"
"3762","0"
"3763","1"
"3764","0"
"3765","1"
"3766","0"
"3767","1"
"3768",NA
"3769","0"
"3770","0"
"3771","0"
"3772","0"
"3773","1"
"3774","0"
"3775","0"
"3776",NA
"3777","0"
"3778",NA
"3779","0"
"3780","0"
"3781","1"
"3782",NA
"3783",NA
"3784","0"
"3785","0"
"3786","0"
"3787","1"
"3788","0"
"3789","0"
"3790","1"
"3791","0"
"3792","0"
"3793","1"
"3794","1"
"3795","0"
"3796","0"
"3797",NA
"3798","0"
"3799","1"
"3800","0"
"3801","1"
"3802","0"
"3803","0"
"3804","0"
"3805","1"
"3806","0"
"3807","0"
"3808","1"
"3809","0"
"3810","0"
"3811","0"
"3812","0"
"3813","0"
"3814","0"
"3815","0"
"3816","0"
"3817","0"
"3818","0"
"3819","0"
"3820","0"
"3821","0"
"3822","0"
"3823",NA
"3824","0"
"3825","0"
"3826","1"
"3827","0"
"3828",NA
"3829","1"
"3830",NA
"3831",NA
"3832","0"
"3833","1"
"3834","0"
"3835","0"
"3836","0"
"3837","0"
"3838","0"
"3839","0"
"3840","0"
"3841","0"
"3842","1"
"3843","0"
"3844",NA
"3845","1"
"3846","1"
"3847","0"
"3848","1"
"3849",NA
"3850","0"
"3851","0"
"3852","0"
"3853","0"
"3854","0"
"3855","0"
"3856","0"
"3857","1"
"3858","0"
"3859",NA
"3860","0"
"3861","0"
"3862","1"
"3863","0"
